"from_id","to_id","total_duration_v16_v1","total_duration_v16_v2","total_duration_v16_v3","total_duration_v16_v4","total_duration_v21_v1","total_duration_v21_v2","total_duration_v21_v3","total_duration_v21_v4","total_duration_v26_v1","total_duration_v26_v2","total_duration_v26_v3","total_duration_v26_v4","total_distance_v16_v1","total_distance_v16_v2","total_distance_v16_v3","total_distance_v16_v4","total_distance_v21_v1","total_distance_v21_v2","total_distance_v21_v3","total_distance_v21_v4","total_distance_v26_v1","total_distance_v26_v2","total_distance_v26_v3","total_distance_v26_v4"
"9857","9857",NA,NA,115.9,56.2,NA,117.3,113.5,58.3,NA,119.9,111.9,59.4,NA,NA,11893,11115,NA,12631,15080,11255,NA,13183,13283,11144
"988","988",NA,NA,119.9,64.2,NA,NA,115.5,69.5,NA,107,104.7,61.3,NA,NA,14948,12573,NA,NA,12515,11307,NA,12195,12736,11394
"9884","9884",NA,NA,115.8,69.1,NA,NA,115.6,65.9,NA,NA,NA,66.8,NA,NA,14464,13411,NA,NA,14108,12733,NA,NA,NA,12258
"9898","9898",NA,NA,116.3,48.5,NA,110.2,99.6,45.2,112.4,96.8,90.2,46,NA,NA,13769,9520,NA,9956,9843,8508,8387,9843,9866,8528
"9902","9902",NA,NA,112.8,61.7,NA,116.3,107.2,64,NA,106.6,97.9,64.4,NA,NA,15723,11929,NA,13824,14236,12226,NA,13412,13898,12292
"9923","9923",NA,NA,110.6,51,108.7,98.1,97.7,50.8,109.2,97.1,95.4,50.7,NA,NA,10278,9572,12132,12563,12558,9560,10996,11451,11551,9526
"9932","9932",NA,NA,117.1,88.4,NA,NA,109.4,70.3,NA,NA,112.1,79.5,NA,NA,17105,16659,NA,NA,15238,11577,NA,NA,16221,13997
"9934","9934",NA,NA,104.7,50,NA,NA,98.8,50.2,118.2,106,90.2,51,NA,NA,12496,9706,NA,NA,10595,9631,9702,10732,11157,9582
"9955","9955",NA,NA,115.9,49.9,NA,105.2,95.5,47.3,112.6,95.7,89.5,48,NA,NA,13534,9262,NA,10161,9870,8906,9774,9639,9611,8883
"9957","9957",NA,NA,119.5,55.5,NA,NA,109.7,51.8,116.9,104.4,97.2,52.2,NA,NA,13628,10615,NA,NA,12337,9922,9896,10490,10627,9472
"9960","9960",NA,NA,108.9,66.8,NA,NA,NA,69.2,NA,NA,NA,69.6,NA,NA,14334,13005,NA,NA,NA,12833,NA,NA,NA,13745
"9971","9971",NA,NA,98.4,44.8,110.9,100.3,90.4,45.2,NA,99.9,89.1,45.9,NA,NA,11180,8745,9640,9643,10851,8720,NA,11262,10969,8712
"1000","1000",NA,NA,NA,84.1,NA,NA,NA,87.3,NA,NA,NA,87.3,NA,NA,NA,16110,NA,NA,NA,16284,NA,NA,NA,16840
"10004","10004",NA,NA,NA,97.3,NA,NA,NA,103.4,NA,NA,NA,104.6,NA,NA,NA,18283,NA,NA,NA,18303,NA,NA,NA,19348
"10025","10025",NA,NA,NA,79.9,NA,NA,NA,81.2,NA,NA,NA,81.4,NA,NA,NA,15534,NA,NA,NA,15605,NA,NA,NA,15480
"10026","10026",NA,NA,NA,72.4,NA,NA,NA,71.8,NA,NA,NA,73.2,NA,NA,NA,14187,NA,NA,NA,13911,NA,NA,NA,13970
"10031","10031",NA,NA,NA,57.5,NA,115.9,102.2,58.4,NA,111.1,103.3,59.7,NA,NA,NA,10930,NA,14837,12054,11072,NA,14038,14132,11456
"10037","10037",NA,NA,NA,61.1,NA,NA,120,63.3,NA,NA,116.2,63.4,NA,NA,NA,12076,NA,NA,13899,11654,NA,NA,16467,11932
"10038","10038",NA,NA,NA,55.4,NA,NA,105.9,55.9,NA,119.5,100,56.8,NA,NA,NA,10649,NA,NA,11979,10857,NA,11424,11972,10862
"10055","10055",NA,NA,NA,57.2,NA,NA,113.1,60.6,NA,110.5,105.2,61.4,NA,NA,NA,10655,NA,NA,13039,11881,NA,10840,11243,11802
"10062","10062",NA,NA,NA,91.1,NA,NA,NA,93.3,NA,NA,NA,93.7,NA,NA,NA,17763,NA,NA,NA,17568,NA,NA,NA,17565
