"from_id","to_id","euclidean_distance","route_ci_strong_m","route_ci_medium_m","route_ci_weak_m","route_ci_foot_m","route_pct_lts1","route_pct_lts2","route_pct_lts3","route_pct_lts4","route_interruptions_count","total_duration_v16_v1","total_duration_v16_v2","total_duration_v19_v1","total_duration_v19_v2","total_duration_v21_v1","total_duration_v21_v2","total_duration_v24_v1","total_duration_v24_v2","total_duration_v26_v1","total_duration_v26_v2","total_distance_v16_v1","total_distance_v16_v2","total_distance_v19_v1","total_distance_v19_v2","total_distance_v21_v1","total_distance_v21_v2","total_distance_v24_v1","total_distance_v24_v2","total_distance_v26_v1","total_distance_v26_v2"
"14353","14353",4450.99598772946,0,0,0,0,80.87,0,0,19.13,0,54.2,54.2,NA,NA,NA,NA,NA,NA,NA,NA,6429,6429,NA,NA,NA,NA,NA,NA,NA,NA
"14354","14354",1683.01713390926,187.821,0,0,28.322,85.14,0,0,14.86,2,16.9,16.9,NA,NA,NA,NA,NA,NA,NA,NA,2540,2540,NA,NA,NA,NA,NA,NA,NA,NA
"14355","14355",7898.93574756982,0,0,0,0,82.83,0,5.74,11.43,0,86.7,86.7,NA,NA,NA,NA,NA,NA,NA,NA,12082,12082,NA,NA,NA,NA,NA,NA,NA,NA
"14356","14356",3702.23898379876,0,147.369,0,0,99.52,0,0,0.48,0,30.1,30.1,NA,NA,NA,NA,NA,NA,NA,NA,5805,5805,NA,NA,NA,NA,NA,NA,NA,NA
"14357","14357",4819.95730537671,1678.372,0,0,0,93.99,0,0,6.01,4,44.3,44.3,NA,NA,NA,NA,NA,NA,NA,NA,7022,7022,NA,NA,NA,NA,NA,NA,NA,NA
"14358","14358",1489.35126572759,0,0,0,0,100,0,0,0,0,14.5,14.5,NA,NA,NA,NA,NA,NA,NA,NA,2381,2381,NA,NA,NA,NA,NA,NA,NA,NA
"14359","14359",4441.42004321393,946.741,0,0,0,79.04,0,0,20.96,1,39.3,39.3,NA,NA,NA,NA,NA,NA,NA,NA,5215,5215,NA,NA,NA,NA,NA,NA,NA,NA
"1436","1436",3346.65043073713,1081.49,0,0,125.732,84.31,0,0,15.69,1,28.7,28.7,NA,NA,NA,NA,NA,NA,NA,NA,4017,4017,NA,NA,NA,NA,NA,NA,NA,NA
"14360","14360",1655.46563258943,0,0,0,0,91.47,0,0,8.53,0,18.4,18.4,NA,NA,NA,NA,NA,NA,NA,NA,2934,2934,NA,NA,NA,NA,NA,NA,NA,NA
"14361","14361",1364.47091562855,0,0,0,0,73.41,0,0,26.59,0,15.1,15.1,NA,NA,NA,NA,NA,NA,NA,NA,1853,1853,NA,NA,NA,NA,NA,NA,NA,NA
"14362","14362",1341.92927335498,639.757,0,0,0,92.53,0,0,7.47,0,11.1,11.1,NA,NA,NA,NA,NA,NA,NA,NA,1917,1917,NA,NA,NA,NA,NA,NA,NA,NA
"14363","14363",926.118120676463,464.428,0,0,0,100,0,0,0,1,4.4,4.4,NA,NA,NA,NA,NA,NA,NA,NA,931,931,NA,NA,NA,NA,NA,NA,NA,NA
"14364","14364",2521.37342663264,247.212,0,0,0,89.57,0,0,10.43,0,20,20,NA,NA,NA,NA,NA,NA,NA,NA,3235,3235,NA,NA,NA,NA,NA,NA,NA,NA
"14365","14365",408.432894716912,0,0,0,0,100,0,0,0,0,3.5,3.5,NA,NA,NA,NA,NA,NA,NA,NA,528,528,NA,NA,NA,NA,NA,NA,NA,NA
"14366","14366",1195.4091498821,0,0,0,0,100,0,0,0,0,14.3,14.3,NA,NA,NA,NA,NA,NA,NA,NA,2179,2179,NA,NA,NA,NA,NA,NA,NA,NA
"14367","14367",1463.72107896334,1390.971,0,0,406.411,100,0,0,0,0,9.8,9.8,NA,NA,NA,NA,NA,NA,NA,NA,1982,1982,NA,NA,NA,NA,NA,NA,NA,NA
"14368","14368",1950.76556977447,0,0,0,0,72.59,0,0,27.41,0,29.9,29.9,NA,NA,NA,NA,NA,NA,NA,NA,3632,3632,NA,NA,NA,NA,NA,NA,NA,NA
"14369","14369",2042.62791256759,0,0,0,0,93.74,0,0,6.26,0,12.2,12.2,NA,NA,NA,NA,NA,NA,NA,NA,2262,2262,NA,NA,NA,NA,NA,NA,NA,NA
"1437","1437",2853.76493079359,0,0,0,0,95.67,0,0,4.33,0,37.7,37.7,NA,NA,NA,NA,NA,NA,NA,NA,6289,6289,NA,NA,NA,NA,NA,NA,NA,NA
"14370","14370",1052.51326403801,0,0,0,0,63.39,0,0,36.61,0,11.1,11.1,NA,NA,NA,NA,NA,NA,NA,NA,1356,1356,NA,NA,NA,NA,NA,NA,NA,NA
"14371","14371",1807.59439339461,0,0,0,0,96.8,0,0,3.2,0,20.1,20.1,NA,NA,NA,NA,NA,NA,NA,NA,3094,3094,NA,NA,NA,NA,NA,NA,NA,NA
"14372","14372",1603.27667181225,547.519,0,0,0,80.78,0,0,19.22,0,14.5,14.5,NA,NA,NA,NA,NA,NA,NA,NA,2048,2048,NA,NA,NA,NA,NA,NA,NA,NA
"14373","14373",5982.61359832612,614.622,0,0,0,100,0,0,0,1,39.1,39.1,NA,NA,NA,NA,NA,NA,NA,NA,7274,7274,NA,NA,NA,NA,NA,NA,NA,NA
"14374","14374",6158.69967312864,1040.664,265.099,0,0,93.81,0,2.19,4,3,59.6,59.6,NA,NA,NA,NA,NA,NA,NA,NA,9675,9675,NA,NA,NA,NA,NA,NA,NA,NA
"14375","14375",1382.26728960387,0,0,0,0,90.77,0,0,9.23,0,17.2,17.2,NA,NA,NA,NA,NA,NA,NA,NA,2565,2565,NA,NA,NA,NA,NA,NA,NA,NA
"14376","14376",3121.6516602064,1197.754,0,0,0,88.02,0,0,11.98,0,29.2,29.2,NA,NA,NA,NA,NA,NA,NA,NA,4490,4490,NA,NA,NA,NA,NA,NA,NA,NA
"14377","14377",2947.46872124671,127.339,1180.633,0,0,100,0,0,0,2,19.6,19.6,NA,NA,NA,NA,NA,NA,NA,NA,3914,3914,NA,NA,NA,NA,NA,NA,NA,NA
"14378","14378",6989.79348830569,2320.261,390.973,0,0,97.46,0,0,2.54,2,57.7,57.7,NA,NA,NA,NA,NA,NA,NA,NA,9504,9504,NA,NA,NA,NA,NA,NA,NA,NA
"14379","14379",1696.32364939079,0,0,0,0,50.83,0,0,49.17,0,28.1,28.1,NA,NA,NA,NA,NA,NA,NA,NA,2465,2465,NA,NA,NA,NA,NA,NA,NA,NA
"1438","1438",4545.55540902245,0,0,0,0,79.48,0,3.69,16.83,0,46.1,46.1,NA,NA,NA,NA,NA,NA,NA,NA,5850,5850,NA,NA,NA,NA,NA,NA,NA,NA
"14380","14380",4368.16929935357,0,0,0,0,90.83,0,0,9.17,0,39,39,NA,NA,NA,NA,NA,NA,NA,NA,6146,6146,NA,NA,NA,NA,NA,NA,NA,NA
"14381","14381",2271.76621163138,2008.067,0,0,0,100,0,0,0,1,14.8,14.8,NA,NA,NA,NA,NA,NA,NA,NA,2937,2937,NA,NA,NA,NA,NA,NA,NA,NA
"14382","14382",1164.99749328145,372.224,0,0,0,100,0,0,0,0,10.1,10.1,NA,NA,NA,NA,NA,NA,NA,NA,1750,1750,NA,NA,NA,NA,NA,NA,NA,NA
"14383","14383",1795.80179798477,513.688,0,0,0,72.67,0,0,27.33,1,21.7,21.7,NA,NA,NA,NA,NA,NA,NA,NA,2788,2788,NA,NA,NA,NA,NA,NA,NA,NA
"14384","14384",1713.22989332496,508.657,0,0,0,100,0,0,0,1,15.1,15.1,NA,NA,NA,NA,NA,NA,NA,NA,2736,2736,NA,NA,NA,NA,NA,NA,NA,NA
"14385","14385",2308.22937516609,1442.634,0,0,0,71.26,0,0,28.74,1,29.2,29.2,NA,NA,NA,NA,NA,NA,NA,NA,3334,3334,NA,NA,NA,NA,NA,NA,NA,NA
"14386","14386",1477.67424258655,0,0,0,0,90.81,0,0,9.19,0,12.3,12.3,NA,NA,NA,NA,NA,NA,NA,NA,2098,2098,NA,NA,NA,NA,NA,NA,NA,NA
"14387","14387",2691.62677239482,1389.8,0,0,0,77.4,0,0,22.6,2,35.8,35.8,NA,NA,NA,NA,NA,NA,NA,NA,4726,4726,NA,NA,NA,NA,NA,NA,NA,NA
"14388","14388",1890.05167090256,338.293,0,0,0,100,0,0,0,0,16.2,16.2,NA,NA,NA,NA,NA,NA,NA,NA,2972,2972,NA,NA,NA,NA,NA,NA,NA,NA
"14389","14389",1904.73036413476,762.067,0,0,0,58.01,0,0,41.99,1,25.1,25.1,NA,NA,NA,NA,NA,NA,NA,NA,2697,2697,NA,NA,NA,NA,NA,NA,NA,NA
"1439","1439",3263.48295619899,0,0,0,0,100,0,0,0,0,22.6,22.6,NA,NA,NA,NA,NA,NA,NA,NA,3904,3904,NA,NA,NA,NA,NA,NA,NA,NA
"14390","14390",1784.50607422844,562.317,125.68,0,1068.359,100,0,0,0,1,14,14,NA,NA,NA,NA,NA,NA,NA,NA,2629,2629,NA,NA,NA,NA,NA,NA,NA,NA
"14391","14391",2400.82606772634,0,0,0,0,90.59,0,0,9.41,0,19.2,19.2,NA,NA,NA,NA,NA,NA,NA,NA,3193,3193,NA,NA,NA,NA,NA,NA,NA,NA
"14392","14392",907.78135390972,0,0,0,0,72.41,0,0,27.59,0,9.5,9.5,NA,NA,NA,NA,NA,NA,NA,NA,1289,1289,NA,NA,NA,NA,NA,NA,NA,NA
"14393","14393",4766.78779129698,1154.728,0,0,0,96.88,0,0,3.12,1,35.1,35.1,NA,NA,NA,NA,NA,NA,NA,NA,6489,6489,NA,NA,NA,NA,NA,NA,NA,NA
"14394","14394",1094.94929459314,0,0,0,0,87.19,0,0,12.81,0,20.1,20.1,NA,NA,NA,NA,NA,NA,NA,NA,1773,1773,NA,NA,NA,NA,NA,NA,NA,NA
"14395","14395",1374.90721267724,0,0,0,0,93.83,0,0,6.17,0,14.2,14.2,NA,NA,NA,NA,NA,NA,NA,NA,2346,2346,NA,NA,NA,NA,NA,NA,NA,NA
"14396","14396",1172.89590977531,0,0,0,0,100,0,0,0,0,17.7,17.7,NA,NA,NA,NA,NA,NA,NA,NA,2256,2256,NA,NA,NA,NA,NA,NA,NA,NA
"14397","14397",623.669882159477,236.86,0,0,0,94.17,0,0,5.83,0,6.5,6.5,NA,NA,NA,NA,NA,NA,NA,NA,1221,1221,NA,NA,NA,NA,NA,NA,NA,NA
"14398","14398",3560.65687743951,496.061,0,0,0,85.56,0,0,14.44,1,38.1,38.1,NA,NA,NA,NA,NA,NA,NA,NA,5558,5558,NA,NA,NA,NA,NA,NA,NA,NA
"14399","14399",7562.73119599991,495.67,0,0,0,98.63,0,0,1.37,0,52.7,52.7,NA,NA,NA,NA,NA,NA,NA,NA,9431,9431,NA,NA,NA,NA,NA,NA,NA,NA
"144","144",756.518089117852,0,0,0,0,100,0,0,0,0,8.4,8.4,NA,NA,NA,NA,NA,NA,NA,NA,1442,1442,NA,NA,NA,NA,NA,NA,NA,NA
"1440","1440",2200.40580044664,0,0,0,0,100,0,0,0,0,16.5,16.5,NA,NA,NA,NA,NA,NA,NA,NA,3151,3151,NA,NA,NA,NA,NA,NA,NA,NA
"14400","14400",877.342744887879,0,0,0,0,90.28,0,0,9.72,0,8.8,8.8,NA,NA,NA,NA,NA,NA,NA,NA,1182,1182,NA,NA,NA,NA,NA,NA,NA,NA
"14401","14401",2307.01826071392,0,0,0,0,69.91,0,0,30.09,0,23.3,23.3,NA,NA,NA,NA,NA,NA,NA,NA,2522,2522,NA,NA,NA,NA,NA,NA,NA,NA
"14402","14402",7026.39580297971,3250.928,0,0,135.576,83.23,0,0,16.77,1,72.8,72.8,NA,NA,NA,NA,NA,NA,NA,NA,9566,9566,NA,NA,NA,NA,NA,NA,NA,NA
"14403","14403",1824.12885739242,0,0,0,0,63.44,0,0,36.56,0,18,18,NA,NA,NA,NA,NA,NA,NA,NA,2024,2024,NA,NA,NA,NA,NA,NA,NA,NA
"14404","14404",2024.88069972508,0,0,0,0,100,0,0,0,0,16.6,16.6,NA,NA,NA,NA,NA,NA,NA,NA,3054,3054,NA,NA,NA,NA,NA,NA,NA,NA
"14405","14405",2549.11898010385,0,0,0,0,100,0,0,0,0,22.2,22.2,NA,NA,NA,NA,NA,NA,NA,NA,3935,3935,NA,NA,NA,NA,NA,NA,NA,NA
"14406","14406",1335.40903126281,699.597,0,0,0,82.34,0,0,17.66,0,12,12,NA,NA,NA,NA,NA,NA,NA,NA,1795,1795,NA,NA,NA,NA,NA,NA,NA,NA
"14407","14407",598.419382602939,0,0,0,0,42.35,0,0,57.65,0,12.7,12.7,NA,NA,NA,NA,NA,NA,NA,NA,1092,1092,NA,NA,NA,NA,NA,NA,NA,NA
"14408","14408",2950.33836568894,187.821,0,0,21.899,85.44,0,0,14.56,1,25.4,25.4,NA,NA,NA,NA,NA,NA,NA,NA,3932,3932,NA,NA,NA,NA,NA,NA,NA,NA
"14409","14409",3350.83389158027,1496.732,0,0,0,69.78,0,4.65,25.56,0,48,48,NA,NA,NA,NA,NA,NA,NA,NA,5452,5452,NA,NA,NA,NA,NA,NA,NA,NA
"1441","1441",2208.77781401693,1486.296,0,0,0,82.47,0,0,17.53,1,16.2,16.2,NA,NA,NA,NA,NA,NA,NA,NA,2403,2403,NA,NA,NA,NA,NA,NA,NA,NA
"14410","14410",3326.08761624238,0,0,0,0,83,0,0,17,0,35.3,35.3,NA,NA,NA,NA,NA,NA,NA,NA,4891,4891,NA,NA,NA,NA,NA,NA,NA,NA
"14411","14411",600.902097770404,0,0,0,0,62.2,0,0,37.8,0,22,22,NA,NA,NA,NA,NA,NA,NA,NA,2468,2468,NA,NA,NA,NA,NA,NA,NA,NA
"14412","14412",5226.09783980027,2121.072,0,0,0,85.58,0,0,14.42,1,48.6,48.6,NA,NA,NA,NA,NA,NA,NA,NA,7297,7297,NA,NA,NA,NA,NA,NA,NA,NA
"14413","14413",643.743180412736,0,0,0,0,0,0,0,100,0,10.6,10.6,NA,NA,NA,NA,NA,NA,NA,NA,643,643,NA,NA,NA,NA,NA,NA,NA,NA
"14414","14414",2526.42491188453,718.977,0,0,107.701,90.6,0,0,9.4,1,28.8,28.8,NA,NA,NA,NA,NA,NA,NA,NA,4544,4544,NA,NA,NA,NA,NA,NA,NA,NA
"14415","14415",2847.40944197475,975.769,0,0,0,86.92,0,0,13.08,1,27.5,27.5,NA,NA,NA,NA,NA,NA,NA,NA,4272,4272,NA,NA,NA,NA,NA,NA,NA,NA
"14416","14416",1592.29739716373,1386.069,0,0,0,87.95,0,0,12.05,0,15,15,NA,NA,NA,NA,NA,NA,NA,NA,2180,2180,NA,NA,NA,NA,NA,NA,NA,NA
"14417","14417",3449.9645098571,1210.479,0,0,272.144,93.06,0,0,6.94,2,28.6,28.6,NA,NA,NA,NA,NA,NA,NA,NA,4830,4830,NA,NA,NA,NA,NA,NA,NA,NA
"14418","14418",318.484759280986,20.2,0,0,0,100,0,0,0,0,2.1,2.1,NA,NA,NA,NA,NA,NA,NA,NA,318,318,NA,NA,NA,NA,NA,NA,NA,NA
"14419","14419",4274.35857783665,0,0,0,0,86.95,0,0,13.05,0,34.4,34.4,NA,NA,NA,NA,NA,NA,NA,NA,5058,5058,NA,NA,NA,NA,NA,NA,NA,NA
"1442","1442",4267.86834107015,212.511,0,0,0,90.52,0,0,9.48,0,26.9,26.9,NA,NA,NA,NA,NA,NA,NA,NA,4550,4550,NA,NA,NA,NA,NA,NA,NA,NA
"14420","14420",1449.43694447677,0,0,0,0,97.64,0,0,2.36,0,24.9,24.9,NA,NA,NA,NA,NA,NA,NA,NA,4531,4531,NA,NA,NA,NA,NA,NA,NA,NA
"14421","14421",579.131205915341,0,0,0,0,100,0,0,0,0,5.2,5.2,NA,NA,NA,NA,NA,NA,NA,NA,993,993,NA,NA,NA,NA,NA,NA,NA,NA
"14422","14422",1974.82394665717,0,0,0,0,85.98,0,0,14.02,0,18,18,NA,NA,NA,NA,NA,NA,NA,NA,2510,2510,NA,NA,NA,NA,NA,NA,NA,NA
"14423","14423",2984.46408954117,0,0,0,0,85.4,0,0,14.6,0,24.7,24.7,NA,NA,NA,NA,NA,NA,NA,NA,3789,3789,NA,NA,NA,NA,NA,NA,NA,NA
"14424","14424",3686.48955105113,567.823,0,0,0,97.35,0,0,2.65,0,25.7,25.7,NA,NA,NA,NA,NA,NA,NA,NA,4766,4766,NA,NA,NA,NA,NA,NA,NA,NA
"14425","14425",1526.11014517543,200.731,0,0,0,100,0,0,0,1,12.6,12.6,NA,NA,NA,NA,NA,NA,NA,NA,2172,2172,NA,NA,NA,NA,NA,NA,NA,NA
"14426","14426",1702.95452571215,376.455,0,0,521.057,100,0,0,0,1,12.6,12.6,NA,NA,NA,NA,NA,NA,NA,NA,2343,2343,NA,NA,NA,NA,NA,NA,NA,NA
"14427","14427",3280.05889077733,0,0,0,0,78.79,0,0,21.21,0,32.8,32.8,NA,NA,NA,NA,NA,NA,NA,NA,4292,4292,NA,NA,NA,NA,NA,NA,NA,NA
"14428","14428",2144.0668152286,1332.595,0,0,0,86.21,0,0,13.79,1,21.3,21.3,NA,NA,NA,NA,NA,NA,NA,NA,2973,2973,NA,NA,NA,NA,NA,NA,NA,NA
"14429","14429",3272.84266336,0,0,0,0,100,0,0,0,0,23,23,NA,NA,NA,NA,NA,NA,NA,NA,4500,4500,NA,NA,NA,NA,NA,NA,NA,NA
"1443","1443",814.798782770557,0,0,0,0,100,0,0,0,0,6.6,6.6,NA,NA,NA,NA,NA,NA,NA,NA,1323,1323,NA,NA,NA,NA,NA,NA,NA,NA
"14430","14430",3880.75419861846,128.858,0,0,0,97.14,0,0,2.86,0,27.6,27.6,NA,NA,NA,NA,NA,NA,NA,NA,4644,4644,NA,NA,NA,NA,NA,NA,NA,NA
"14431","14431",3301.38878949592,1145.79,0,0,0,100,0,0,0,2,26.7,26.7,NA,NA,NA,NA,NA,NA,NA,NA,4768,4768,NA,NA,NA,NA,NA,NA,NA,NA
"14432","14432",1449.18625427354,193.163,0,0,0,75.19,0,0,24.81,0,18,18,NA,NA,NA,NA,NA,NA,NA,NA,2330,2330,NA,NA,NA,NA,NA,NA,NA,NA
"14433","14433",860.63641812642,84.278,0,0,0,100,0,0,0,0,8.1,8.1,NA,NA,NA,NA,NA,NA,NA,NA,1494,1494,NA,NA,NA,NA,NA,NA,NA,NA
"14434","14434",2225.89965051518,530.5,0,0,0,71.4,0,0,28.6,0,27.4,27.4,NA,NA,NA,NA,NA,NA,NA,NA,3210,3210,NA,NA,NA,NA,NA,NA,NA,NA
"14435","14435",2671.47529937421,0,0,0,0,90.02,0,6.03,3.95,0,25.1,25.1,NA,NA,NA,NA,NA,NA,NA,NA,3599,3599,NA,NA,NA,NA,NA,NA,NA,NA
"14436","14436",1434.86757167213,1660.223,0,0,0,100,0,0,0,1,12.4,12.4,NA,NA,NA,NA,NA,NA,NA,NA,2179,2179,NA,NA,NA,NA,NA,NA,NA,NA
"14437","14437",748.449772271369,0,0,0,0,85.96,0,0,14.04,0,8.7,8.7,NA,NA,NA,NA,NA,NA,NA,NA,1364,1364,NA,NA,NA,NA,NA,NA,NA,NA
"14438","14438",359.308825643491,0,0,0,0,40.52,0,0,59.48,0,8.1,8.1,NA,NA,NA,NA,NA,NA,NA,NA,617,617,NA,NA,NA,NA,NA,NA,NA,NA
"14439","14439",2077.69937553413,272.087,0,0,0,89.86,0,0,10.14,0,21.5,21.5,NA,NA,NA,NA,NA,NA,NA,NA,2895,2895,NA,NA,NA,NA,NA,NA,NA,NA
"1444","1444",1529.23381374665,262.991,0,0,0,73.51,0,0,26.49,0,20.3,20.3,NA,NA,NA,NA,NA,NA,NA,NA,2517,2517,NA,NA,NA,NA,NA,NA,NA,NA
"14440","14440",1727.04669403962,0,0,0,0,79.54,0,0,20.46,0,20.2,20.2,NA,NA,NA,NA,NA,NA,NA,NA,2751,2751,NA,NA,NA,NA,NA,NA,NA,NA
"14441","14441",1351.74266644137,880.462,0,0,0,95.88,0,0,4.12,0,11.7,11.7,NA,NA,NA,NA,NA,NA,NA,NA,2147,2147,NA,NA,NA,NA,NA,NA,NA,NA
"14442","14442",1963.68124158514,0,0,0,0,71.92,0,0,28.08,0,27.4,27.4,NA,NA,NA,NA,NA,NA,NA,NA,3691,3691,NA,NA,NA,NA,NA,NA,NA,NA
"14443","14443",1233.21409414433,831.98,0,0,0,64.11,0,0,35.89,0,16.4,16.4,NA,NA,NA,NA,NA,NA,NA,NA,1646,1646,NA,NA,NA,NA,NA,NA,NA,NA
"14444","14444",1577.58583847148,0,0,0,0,87.7,0,0,12.3,0,17.1,17.1,NA,NA,NA,NA,NA,NA,NA,NA,2502,2502,NA,NA,NA,NA,NA,NA,NA,NA
"14445","14445",4315.54197307961,3314.019,0,0,0,100,0,0,0,2,28.9,28.9,NA,NA,NA,NA,NA,NA,NA,NA,5632,5632,NA,NA,NA,NA,NA,NA,NA,NA
"14446","14446",1333.55343236892,0,0,0,1037.349,100,0,0,0,0,10.9,10.9,NA,NA,NA,NA,NA,NA,NA,NA,2112,2112,NA,NA,NA,NA,NA,NA,NA,NA
"14447","14447",3582.88840739917,1750.086,0,0,0,82.02,0,0,17.98,3,36.5,36.5,NA,NA,NA,NA,NA,NA,NA,NA,4881,4881,NA,NA,NA,NA,NA,NA,NA,NA
"14448","14448",1458.15507108847,0,0,0,0,85.35,0,11.03,3.62,0,33.8,33.8,NA,NA,NA,NA,NA,NA,NA,NA,4418,4418,NA,NA,NA,NA,NA,NA,NA,NA
"14449","14449",1491.74340808447,0,0,0,257.108,100,0,0,0,0,10.2,10.2,NA,NA,NA,NA,NA,NA,NA,NA,1827,1827,NA,NA,NA,NA,NA,NA,NA,NA
"1445","1445",2475.35521452591,629.225,198.135,0,0,67.15,0,0,32.85,2,28.8,28.8,NA,NA,NA,NA,NA,NA,NA,NA,3581,3581,NA,NA,NA,NA,NA,NA,NA,NA
"14450","14450",1500.93162860705,0,0,0,0,73.65,0,0,26.35,0,19,19,NA,NA,NA,NA,NA,NA,NA,NA,2308,2308,NA,NA,NA,NA,NA,NA,NA,NA
"14451","14451",4735.12434811977,545.132,0,0,20.511,97.46,0,0,2.54,1,38.6,38.6,NA,NA,NA,NA,NA,NA,NA,NA,6309,6309,NA,NA,NA,NA,NA,NA,NA,NA
"14452","14452",2286.29622746027,817.844,0,0,585.276,89.29,0,0,10.71,2,21.1,21.1,NA,NA,NA,NA,NA,NA,NA,NA,3448,3448,NA,NA,NA,NA,NA,NA,NA,NA
"14453","14453",970.950321728056,1151.964,0,0,0,71.71,0,0,28.29,2,19.5,19.5,NA,NA,NA,NA,NA,NA,NA,NA,2411,2411,NA,NA,NA,NA,NA,NA,NA,NA
"14454","14454",3967.69040307802,0,0,0,0,97.48,0,0,2.52,0,29.8,29.8,NA,NA,NA,NA,NA,NA,NA,NA,5459,5459,NA,NA,NA,NA,NA,NA,NA,NA
"14455","14455",2868.27850303353,1833.842,0,0,406.411,85.75,0,0,14.25,1,29.7,29.7,NA,NA,NA,NA,NA,NA,NA,NA,4442,4442,NA,NA,NA,NA,NA,NA,NA,NA
"14456","14456",2578.70061909478,426.772,247.672,0,0,100,0,0,0,0,16.4,16.4,NA,NA,NA,NA,NA,NA,NA,NA,3304,3304,NA,NA,NA,NA,NA,NA,NA,NA
"14457","14457",1954.37497272017,0,0,0,0,82.97,0,0,17.03,0,15.2,15.2,NA,NA,NA,NA,NA,NA,NA,NA,2580,2580,NA,NA,NA,NA,NA,NA,NA,NA
"14458","14458",540.393118283642,0,0,0,0,100,0,0,0,0,5.6,5.6,NA,NA,NA,NA,NA,NA,NA,NA,823,823,NA,NA,NA,NA,NA,NA,NA,NA
"14459","14459",1282.17158189971,0,0,0,0,77.78,0,0,22.22,0,20.7,20.7,NA,NA,NA,NA,NA,NA,NA,NA,2618,2618,NA,NA,NA,NA,NA,NA,NA,NA
"1446","1446",4060.15927656518,471.866,0,0,0,96.43,0,0,3.57,1,29.8,29.8,NA,NA,NA,NA,NA,NA,NA,NA,5165,5165,NA,NA,NA,NA,NA,NA,NA,NA
"14460","14460",2487.75612428934,296.985,0,0,0,66.21,0,0,33.79,0,25.5,25.5,NA,NA,NA,NA,NA,NA,NA,NA,2914,2914,NA,NA,NA,NA,NA,NA,NA,NA
"14461","14461",1921.58197206083,979.591,0,0,0,100,0,0,0,0,15.3,15.3,NA,NA,NA,NA,NA,NA,NA,NA,2627,2627,NA,NA,NA,NA,NA,NA,NA,NA
"14462","14462",2695.34088697867,44.134,0,0,33.945,76.04,0,0,23.96,1,29.7,29.7,NA,NA,NA,NA,NA,NA,NA,NA,3710,3710,NA,NA,NA,NA,NA,NA,NA,NA
"14463","14463",1337.79767115093,1059.64,0,0,0,100,0,0,0,0,11.8,11.8,NA,NA,NA,NA,NA,NA,NA,NA,2144,2144,NA,NA,NA,NA,NA,NA,NA,NA
"14464","14464",1099.80948591169,1154.323,0,0,0,100,0,0,0,1,8.9,8.9,NA,NA,NA,NA,NA,NA,NA,NA,1567,1567,NA,NA,NA,NA,NA,NA,NA,NA
"14465","14465",561.539744901331,0,0,0,0,87.04,0,0,12.96,0,3.5,3.5,NA,NA,NA,NA,NA,NA,NA,NA,701,701,NA,NA,NA,NA,NA,NA,NA,NA
"14466","14466",1972.75790457506,0,0,0,0,97.66,0,0,2.34,0,13.7,13.7,NA,NA,NA,NA,NA,NA,NA,NA,2797,2797,NA,NA,NA,NA,NA,NA,NA,NA
"14467","14467",1826.48638664345,0,0,0,0,100,0,0,0,0,11.3,11.3,NA,NA,NA,NA,NA,NA,NA,NA,2378,2378,NA,NA,NA,NA,NA,NA,NA,NA
"14468","14468",3022.79875977817,0,0,0,0,81.97,0,0,18.03,0,34.3,34.3,NA,NA,NA,NA,NA,NA,NA,NA,4497,4497,NA,NA,NA,NA,NA,NA,NA,NA
"14469","14469",5149.33452803609,1666.645,0,0,0,81.31,0,0,18.69,1,60.4,60.4,NA,NA,NA,NA,NA,NA,NA,NA,7166,7166,NA,NA,NA,NA,NA,NA,NA,NA
"1447","1447",1895.80660706339,106.152,0,0,0,87.7,0,0,12.3,0,21.4,21.4,NA,NA,NA,NA,NA,NA,NA,NA,2879,2879,NA,NA,NA,NA,NA,NA,NA,NA
"14470","14470",3627.99733599529,1298.855,0,0,0,100,0,0,0,1,29.7,29.7,NA,NA,NA,NA,NA,NA,NA,NA,5164,5164,NA,NA,NA,NA,NA,NA,NA,NA
"14471","14471",1376.12838271169,32.782,0,0,0,53.26,0,0,46.74,0,19.8,19.8,NA,NA,NA,NA,NA,NA,NA,NA,1951,1951,NA,NA,NA,NA,NA,NA,NA,NA
"14472","14472",1723.57228166778,0,0,0,0,74.46,0,0,25.54,0,19.8,19.8,NA,NA,NA,NA,NA,NA,NA,NA,2398,2398,NA,NA,NA,NA,NA,NA,NA,NA
"14473","14473",551.536272151135,257.452,0,0,107.701,83.75,0,0,16.25,0,11.2,11.2,NA,NA,NA,NA,NA,NA,NA,NA,1091,1091,NA,NA,NA,NA,NA,NA,NA,NA
"14474","14474",790.867490636363,0,0,0,0,100,0,0,0,0,5.9,5.9,NA,NA,NA,NA,NA,NA,NA,NA,1108,1108,NA,NA,NA,NA,NA,NA,NA,NA
"14475","14475",2001.56987128876,0,0,0,0,91.03,0,5.1,3.87,0,31,31,NA,NA,NA,NA,NA,NA,NA,NA,4212,4212,NA,NA,NA,NA,NA,NA,NA,NA
"14476","14476",2259.51477872786,193.163,0,0,0,87.48,0,0,12.52,0,30.4,30.4,NA,NA,NA,NA,NA,NA,NA,NA,3668,3668,NA,NA,NA,NA,NA,NA,NA,NA
"14477","14477",1302.97128913379,0,0,0,0,84.89,0,0,15.11,0,14.8,14.8,NA,NA,NA,NA,NA,NA,NA,NA,2089,2089,NA,NA,NA,NA,NA,NA,NA,NA
