"from_id","to_id","dist_2016","dist_2021"
"5205","5205",10179,9712
"5206","5206",9875,9973
"5208","5208",7297,6995
"5209","5209",15056,15522
"5210","5210",12046,11459
"5211","5211",11094,9959
"5212","5212",15939,15077
"5214","5214",7585,7855
"5215","5215",8096,7848
"5216","5216",10211,10450
"5217","5217",9295,9603
"5219","5219",1536,1259
"5220","5220",2358,2307
"5221","5221",8044,7665
"5223","5223",7873,8122
"5224","5224",11552,11295
"5225","5225",11701,11017
"5227","5227",6680,6687
"5228","5228",15513,15910
"5229","5229",559,812
"5231","5231",3385,2989
"5232","5232",16372,16280
"5233","5233",4155,4116
"5235","5235",10491,10090
"5236","5236",12230,11929
"5237","5237",12119,11765
"5238","5238",9463,9799
"5239","5239",15031,15031
"5240","5240",13192,12516
"5243","5243",14660,14484
"5244","5244",13318,12369
"5245","5245",12839,14140
"5246","5246",4991,4768
"5247","5247",1995,1932
"5248","5248",11997,10377
"5249","5249",7261,6587
"5250","5250",11871,11767
"5252","5252",7655,8071
"5253","5253",9069,8493
"5254","5254",6890,6462
"5255","5255",10442,10248
"5256","5256",9226,8462
"5257","5257",13721,14515
"5258","5258",6387,5575
"5259","5259",4748,4323
"5260","5260",10621,10881
"5261","5261",9005,8377
"5262","5262",14065,15681
"5263","5263",9641,9221
"5264","5264",7595,8293
"5265","5265",9989,10162
"5266","5266",3340,3164
"5267","5267",7345,6645
"5268","5268",10420,10285
"5269","5269",11132,10777
"5272","5272",6886,6059
"5273","5273",1192,1477
"5274","5274",13462,12906
"5275","5275",8157,8009
"5276","5276",11173,11243
"5277","5277",7773,6473
"5278","5278",8505,7063
"5279","5279",7696,6989
"5280","5280",11435,11072
"5281","5281",7426,7198
"5282","5282",4859,5173
"5285","5285",7733,6730
"5286","5286",11644,12130
"5287","5287",11811,11375
"5288","5288",10543,10779
"5289","5289",7481,7510
"5290","5290",9789,10623
"5292","5292",4507,4113
"5293","5293",1760,2813
"5294","5294",12428,13030
"5295","5295",17054,16076
"5296","5296",8021,8360
"5297","5297",1104,1306
"5298","5298",2374,2192
"5299","5299",8217,7709
"5300","5300",8496,8518
"5301","5301",11219,10311
"5302","5302",10790,10007
"5306","5306",6984,7053
"5307","5307",7619,7546
"5309","5309",8561,8419
"5310","5310",8509,8099
"5312","5312",8113,7567
"5313","5313",11968,11713
"5314","5314",13120,12935
"5315","5315",16950,17342
"5316","5316",9494,8402
"5317","5317",6472,6967
"5318","5318",6019,5964
"5319","5319",2539,3398
"5320","5320",7269,7245
"5321","5321",8996,8309
"5322","5322",7507,7149
"5323","5323",5576,6034
"5324","5324",15830,15778
"5325","5325",5367,6786
"5326","5326",6295,5755
"5328","5328",14933,14906
"5330","5330",11691,11236
"5331","5331",12540,12268
"5333","5333",12581,12029
"5334","5334",15723,15528
"5335","5335",7670,6859
"5337","5337",13831,13985
"5338","5338",6974,7807
"5339","5339",10238,10032
"5340","5340",7237,5972
"5341","5341",8750,8570
"5343","5343",8723,7552
"5344","5344",8009,8591
"5345","5345",16036,16818
"5346","5346",12361,11298
"5348","5348",4291,4439
"5350","5350",9745,9387
"5351","5351",2271,2048
"5352","5352",14357,16615
"5353","5353",4315,3178
"5354","5354",3830,3813
"5355","5355",11668,11878
"5356","5356",13118,11638
"5357","5357",11627,10733
"5358","5358",5887,4855
"5359","5359",9928,11016
"5360","5360",9728,9261
"5361","5361",11449,11399
"5364","5364",11174,10661
"5365","5365",12912,13110
"5367","5367",12360,11490
"5369","5369",13398,14492
"5371","5371",5450,6285
"5372","5372",13451,13245
"5374","5374",6940,6181
"5375","5375",10519,9895
"5376","5376",14025,14695
"5377","5377",10167,9869
"5378","5378",8763,9724
"5379","5379",5879,5906
"5380","5380",6662,6141
"5381","5381",13815,13934
"5382","5382",6714,5975
"5383","5383",2681,2661
"5385","5385",17079,15076
"5386","5386",8071,7397
"5387","5387",6726,6366
"5388","5388",15688,14465
"5389","5389",10320,10011
"5390","5390",9429,9364
"5391","5391",8982,8681
"5392","5392",6158,6425
"5393","5393",5195,4859
"5396","5396",9672,9941
"5398","5398",14058,14083
"5400","5400",14571,13975
"5401","5401",9826,8934
"5402","5402",8556,8496
"5403","5403",7304,6989
"5404","5404",7733,6976
"5406","5406",10919,10209
"5407","5407",1750,1942
"5408","5408",9958,10118
"5409","5409",15947,15828
"5410","5410",6708,6632
"5411","5411",10653,10065
"5412","5412",6614,6622
"5413","5413",14645,13911
"5414","5414",14829,16227
"5416","5416",6428,6205
"5418","5418",16595,16217
"5419","5419",13238,12674
"5420","5420",8562,7577
"5421","5421",12774,11492
"5422","5422",7915,8199
"5424","5424",11632,10461
"5425","5425",7061,6245
"5426","5426",14425,11929
"5427","5427",16618,17064
"5428","5428",10690,10403
"5429","5429",10495,9777
"5430","5430",4238,4216
"5432","5432",5269,4697
"5433","5433",14592,14733
"5434","5434",2764,2746
"5435","5435",7819,7846
"5436","5436",6671,6646
"5437","5437",1508,1549
"5438","5438",11531,11646
"5439","5439",11739,11675
"5440","5440",14764,14386
"5441","5441",6999,6188
"5442","5442",14411,14918
"5445","5445",6829,6222
"5446","5446",4306,3926
"5447","5447",10737,10019
"5449","5449",8975,9355
"5451","5451",5606,5079
"5452","5452",13151,13193
"5453","5453",6868,6206
"5454","5454",10402,9765
"5455","5455",9759,9847
"5456","5456",10317,9347
"5457","5457",9350,7760
"5458","5458",11188,10792
"5459","5459",5699,5842
"5460","5460",3697,3642
"5461","5461",3649,3651
"5462","5462",13500,13592
"5463","5463",6245,6736
"5464","5464",9058,8431
"5465","5465",10882,10313
"5466","5466",6168,4985
"5467","5467",12616,11656
"5468","5468",8514,8096
"5469","5469",2720,2499
"5470","5470",10495,10467
"5471","5471",8310,7844
"5472","5472",8452,7101
"5473","5473",8886,8432
"5474","5474",4560,5433
"5477","5477",3571,3525
"5478","5478",8346,8070
"5479","5479",10062,9854
"5480","5480",10815,9753
"5481","5481",10398,9846
"5482","5482",8587,9348
"5483","5483",6582,6734
"5489","5489",7124,6394
"5491","5491",12379,11688
"5492","5492",10611,11004
"5493","5493",15449,15108
"5494","5494",10078,10690
"5496","5496",14769,14431
"5497","5497",9879,10377
"5502","5502",2486,2292
"5503","5503",1939,1817
"5504","5504",13479,13321
"5505","5505",14043,12492
"5506","5506",15591,14702
"5507","5507",5812,6018
"5509","5509",3035,3253
"5510","5510",11109,10062
"5511","5511",9998,10025
"5512","5512",7672,7695
"5513","5513",10754,10450
"5514","5514",6541,6792
"5515","5515",4725,5252
"5516","5516",3258,2082
"5517","5517",11073,11214
"5518","5518",8550,8123
"5521","5521",2845,2998
"5522","5522",7498,6978
"5523","5523",5970,5963
"5524","5524",15079,12925
"5525","5525",16599,16455
"5527","5527",16539,15932
"5528","5528",13937,13515
"5529","5529",6837,6951
"5530","5530",11252,11362
"5531","5531",4847,5026
"5533","5533",11735,11300
"5534","5534",8076,8141
"5536","5536",10389,9811
"5537","5537",15587,14932
"5538","5538",13893,13020
"5539","5539",2777,2868
"5540","5540",5376,5358
"5541","5541",3704,4430
"5542","5542",2851,3057
"5543","5543",11928,12595
"5544","5544",5261,4645
"5545","5545",15818,15499
"5547","5547",2960,2833
"5548","5548",17261,17041
"5549","5549",10334,9578
"5550","5550",2678,2788
"5551","5551",13655,13164
"5552","5552",14395,13499
"5554","5554",14778,15656
"5556","5556",9998,9804
"5557","5557",15739,16282
"5558","5558",9112,9570
"5559","5559",12533,12066
"5560","5560",3057,2876
"5561","5561",7353,8015
"5562","5562",11840,10511
"5563","5563",3558,3544
"5565","5565",12199,11761
"5566","5566",5448,5586
"5568","5568",7504,8495
"5570","5570",15491,14945
"5571","5571",15107,13843
"5573","5573",11493,12083
"5576","5576",12809,12262
"5578","5578",4039,4567
"5579","5579",15944,15824
"5580","5580",5254,5569
"5582","5582",6128,6340
"5583","5583",15694,11731
"5584","5584",14091,12836
"5585","5585",7666,7469
"5586","5586",15132,16258
"5587","5587",10261,11085
"5588","5588",13621,15097
"5589","5589",12011,11946
"5590","5590",12522,11969
"5591","5591",8464,8402
"5592","5592",11174,10949
"5593","5593",17498,17707
"5594","5594",5452,5927
"5595","5595",11891,11644
"5596","5596",6176,5741
"5597","5597",9736,9551
"5598","5598",10218,10544
"5599","5599",6507,6175
"5601","5601",5927,5654
"5602","5602",4638,4341
"5603","5603",3638,3211
"5604","5604",12540,12831
"5605","5605",6959,6617
"5606","5606",8446,8330
"5607","5607",904,721
"5608","5608",15435,15891
"5609","5609",4188,4011
"5610","5610",3705,4809
"5611","5611",6382,6358
"5612","5612",15859,13801
"5613","5613",3195,3429
"5614","5614",12399,13526
"5615","5615",6840,6782
"5616","5616",1756,1382
"5617","5617",13111,12903
"5618","5618",14277,13976
"5619","5619",13170,13230
"5621","5621",6122,6001
"5623","5623",14684,14113
"5624","5624",10176,8466
"5625","5625",11374,12692
"5627","5627",12216,12760
"5629","5629",1768,1262
"5630","5630",16052,14779
"5631","5631",9141,8773
"5634","5634",16778,15063
"5635","5635",7601,7558
"5636","5636",4075,4952
"5637","5637",7104,7399
"5639","5639",4303,4092
"5640","5640",6475,6554
"5643","5643",3783,3944
"5644","5644",3389,2819
"5646","5646",14194,13878
"5648","5648",7009,7038
"5650","5650",14941,14598
"5651","5651",6753,7470
"5652","5652",5708,4484
"5653","5653",3331,2989
"5654","5654",13725,13397
"5655","5655",4642,4849
"5656","5656",8134,8422
"5658","5658",5446,6604
"5659","5659",14828,15774
"5660","5660",7901,8208
"5661","5661",7853,7894
"5662","5662",15521,15736
"5663","5663",6222,6444
"5664","5664",3410,2758
"5665","5665",9461,10121
"5666","5666",17650,17584
"5667","5667",9081,8732
"5668","5668",5881,6011
"5669","5669",8381,7766
"5671","5671",12107,12591
"5673","5673",10343,8886
"5674","5674",9278,9158
"5675","5675",10138,9528
"5676","5676",13908,14714
"5677","5677",15166,15225
"5678","5678",8039,5806
"5679","5679",7327,5216
"5680","5680",13587,12788
"5681","5681",4151,5047
"5682","5682",11848,10997
"5683","5683",2898,2746
"5684","5684",17055,16381
"5685","5685",2751,2723
"5687","5687",13011,12003
"5688","5688",4235,4414
"5689","5689",6736,5755
"5691","5691",14127,13545
"5692","5692",10070,9869
"5693","5693",14920,13629
"5694","5694",5006,4562
"5695","5695",5195,5289
"5696","5696",5874,5693
"5697","5697",14221,13843
"5698","5698",15613,14165
"5699","5699",4107,4618
"5700","5700",13052,13102
"5701","5701",5581,5113
"5703","5703",3915,3771
"5704","5704",11870,12011
"5705","5705",13296,12375
"5706","5706",5955,6376
"5707","5707",2015,2202
"5708","5708",13573,13737
"5709","5709",6699,6691
"5710","5710",11089,8122
"5711","5711",16221,16414
"5712","5712",16912,14829
"5713","5713",7152,7843
"5714","5714",6001,6202
"5715","5715",11414,10591
"5716","5716",1360,803
"5717","5717",11041,10302
"5719","5719",5949,6130
"5720","5720",8717,9377
"5721","5721",7210,5868
"5722","5722",11362,10835
"5723","5723",2746,3183
"5724","5724",14300,13269
"5725","5725",14658,15008
"5726","5726",10886,12216
"5727","5727",11281,11334
"5728","5728",3838,2978
"5729","5729",2770,3151
"5730","5730",12000,11315
"5733","5733",10277,9882
"5734","5734",9852,8673
"5735","5735",6118,5345
"5737","5737",8514,7416
"5739","5739",4015,4148
"5740","5740",10486,10646
"5741","5741",15782,14496
"5742","5742",11585,11335
"5743","5743",16631,17292
"5744","5744",12502,11429
"5745","5745",13576,14318
"5746","5746",7379,7230
"5747","5747",9099,8695
"5749","5749",11048,10396
"5750","5750",6888,6929
"5753","5753",8644,8115
"5755","5755",9716,9116
"5756","5756",13504,12409
"5758","5758",9463,10447
"5759","5759",7878,8830
"5760","5760",8799,8174
"5761","5761",7381,7094
"5762","5762",6523,7035
"5763","5763",10259,9715
"5765","5765",6279,5544
"5766","5766",8532,8684
"5768","5768",12627,11711
"5769","5769",7465,6987
"5770","5770",1142,988
"5772","5772",2748,2434
"5773","5773",9769,8634
"5774","5774",7386,7943
"5775","5775",6707,6682
"5776","5776",2911,3322
"5777","5777",3405,3261
"5778","5778",5336,5840
"5779","5779",15456,13883
"5781","5781",8215,8802
"5782","5782",5155,5324
"5783","5783",14758,15516
"5784","5784",13836,13882
"5785","5785",8960,7684
"5786","5786",5823,5484
"5787","5787",15336,14819
"5790","5790",6035,5858
"5791","5791",7308,8309
"5793","5793",14085,14165
"5795","5795",15964,15040
"5797","5797",10860,10388
"5799","5799",13089,12722
"5801","5801",12301,12375
"5802","5802",5936,5835
"5804","5804",14518,13979
"5805","5805",5457,4450
"5806","5806",2113,2366
"5807","5807",8398,7494
"5808","5808",12240,11658
"5809","5809",12552,12496
"5811","5811",6492,6542
"5812","5812",12914,13067
"5814","5814",3319,2929
"5815","5815",15250,15627
"5816","5816",10169,10213
"5818","5818",6843,7267
"5819","5819",16441,16895
"5820","5820",9022,8453
"5821","5821",14845,13367
"5822","5822",14219,13857
"5823","5823",4225,3792
"5825","5825",15589,14774
"5826","5826",15575,14849
"5827","5827",5639,5094
"5828","5828",4217,4001
"5829","5829",12665,13076
"5830","5830",13227,13269
"5831","5831",12033,12605
"5832","5832",6337,7068
"5833","5833",10448,9743
"5834","5834",13509,13567
"5835","5835",14691,14207
"5836","5836",4623,4679
"5837","5837",14556,13455
"5838","5838",8888,9120
"5839","5839",6556,7250
"5840","5840",4335,4816
"5841","5841",3885,3907
"5843","5843",9033,9559
"5844","5844",11221,12035
"5846","5846",14183,14758
"5847","5847",11030,11181
"5848","5848",5060,5527
"5849","5849",13746,13805
"5850","5850",9438,8823
"5852","5852",12770,12522
"5853","5853",7803,7123
"5854","5854",12859,13377
"5855","5855",14213,13910
"5856","5856",9373,9334
"5857","5857",5508,5734
"5858","5858",8513,7135
"5859","5859",7733,7527
"5860","5860",13617,12503
"5861","5861",12643,11738
"5863","5863",1473,1542
"5864","5864",11898,11765
"5865","5865",7942,8343
"5867","5867",15222,14157
"5868","5868",14318,14560
"5869","5869",12649,12799
"5870","5870",14539,13939
"5871","5871",7505,7387
"5872","5872",1383,1325
"5873","5873",8533,7758
"5874","5874",9459,8970
"5875","5875",10413,10225
"5876","5876",8828,8179
"5877","5877",5140,4882
"5880","5880",13265,11520
"5881","5881",10637,9978
"5882","5882",2414,2992
"5883","5883",15131,15222
"5884","5884",11649,10877
"5885","5885",10457,10232
"5886","5886",11284,10597
"5887","5887",6589,5180
"5889","5889",6996,5926
"5890","5890",13166,13215
"5891","5891",1628,1575
"5892","5892",12635,12752
"5893","5893",9128,8711
"5895","5895",7184,7157
"5896","5896",6773,4942
"5898","5898",11718,11836
"5899","5899",10501,9465
"5901","5901",7308,6432
"5903","5903",6015,5181
"5904","5904",10914,11884
"5905","5905",4938,4684
"5906","5906",13639,12632
"5907","5907",1735,1588
"5908","5908",5121,4941
"5909","5909",11060,10249
"5910","5910",11672,11229
"5911","5911",3373,3388
"5912","5912",12592,11900
"5913","5913",8633,8388
"5916","5916",8108,9032
"5917","5917",13216,12332
"5918","5918",8001,8507
"5919","5919",3467,3502
"5920","5920",13707,13100
"5921","5921",12239,11384
"5922","5922",5568,5196
"5924","5924",16814,16893
"5925","5925",7809,8017
"5926","5926",12831,10214
"5927","5927",5192,5128
"5928","5928",5582,4800
"5929","5929",10304,9921
"5930","5930",12911,12040
"5931","5931",13702,13908
"5932","5932",15523,15536
"5933","5933",4692,4723
"5934","5934",9655,9650
"5935","5935",10002,10006
"5936","5936",7886,8601
"5937","5937",4911,5492
"5938","5938",217,619
"5939","5939",2511,3002
"5941","5941",7648,6887
"5942","5942",11921,11694
"5943","5943",8193,8161
"5944","5944",10698,12286
"5945","5945",6711,6416
"5946","5946",10437,8195
"5948","5948",14523,14419
"5951","5951",8281,8645
"5952","5952",9502,8820
"5954","5954",14269,13403
"5955","5955",5040,5457
"5957","5957",7720,7110
"5958","5958",13484,13685
"5962","5962",15096,14365
"5963","5963",5807,5558
"5964","5964",11320,10396
"5965","5965",8059,7072
"5966","5966",7748,7145
"5967","5967",9727,9836
"5968","5968",13609,12989
"5969","5969",12964,11670
"5970","5970",11533,12002
"5971","5971",11248,11169
"5972","5972",13680,12184
"5975","5975",6606,6263
"5976","5976",7444,7485
"5977","5977",1754,1805
"5979","5979",4895,4569
"5980","5980",6880,7507
"5983","5983",3547,3314
"5987","5987",9944,9552
"5988","5988",10155,10259
"5989","5989",9273,8732
"5990","5990",7228,6653
"5991","5991",14016,13868
"5992","5992",15319,15168
"5993","5993",8990,10052
"5994","5994",10390,11065
"5995","5995",11739,11965
"5996","5996",12503,12658
"5998","5998",15257,15137
"6000","6000",10132,10226
"6002","6002",16378,15775
"6003","6003",12324,11622
"6004","6004",11453,11590
"6005","6005",7016,7325
"6006","6006",8762,8659
"6007","6007",6103,6117
"6008","6008",7632,6637
"6009","6009",14425,14069
"6011","6011",4959,5011
"6014","6014",8028,9195
"6015","6015",5171,3747
"6016","6016",11840,11288
"6017","6017",9510,9776
"6018","6018",8313,8657
"6020","6020",14904,14585
"6021","6021",15074,14568
"6022","6022",9316,8034
"6024","6024",11644,11078
"6026","6026",14180,12960
"6027","6027",4596,3920
"6028","6028",3783,4431
"6029","6029",8317,7716
"6030","6030",16548,16518
"6032","6032",6363,6387
"6033","6033",11626,11785
"6034","6034",14347,13029
"6035","6035",8176,9171
"6036","6036",13833,13584
"6038","6038",7455,7532
"6039","6039",9422,9841
"6040","6040",9272,9376
"6041","6041",14569,13114
"6042","6042",8855,7986
"6043","6043",12535,12300
"6044","6044",11701,11766
"6045","6045",13756,13266
"6046","6046",7264,7287
"6047","6047",2318,1589
"6048","6048",10590,8741
"6049","6049",5227,5663
"6050","6050",4767,5204
"6051","6051",8713,9273
"6052","6052",10333,8715
"6053","6053",8837,8817
"6054","6054",6296,5967
"6055","6055",3326,3678
"6056","6056",5684,5049
"6057","6057",8858,8581
"6058","6058",5058,4633
"6059","6059",5687,4845
"6060","6060",6672,6580
"6063","6063",11058,11090
"6064","6064",10755,10144
"6065","6065",9283,8746
"6066","6066",8143,8934
"6068","6068",4591,4111
"6069","6069",11313,11324
"6071","6071",3895,4770
"6072","6072",10678,10353
"6073","6073",8234,8394
"6074","6074",8167,9321
"6075","6075",10010,11215
"6076","6076",9756,9312
"6077","6077",5480,5581
"6078","6078",14428,14764
"6079","6079",15191,14323
"6080","6080",3913,4264
"6081","6081",9034,9723
"6082","6082",14537,13485
"6083","6083",5494,5557
"6084","6084",4907,4423
"6085","6085",13946,12368
"6086","6086",11875,10425
"6087","6087",10321,10073
"6088","6088",7131,5845
"6089","6089",7818,7753
"6090","6090",15330,14777
"6091","6091",15261,14357
"6092","6092",3858,4569
"6093","6093",12084,11758
"6094","6094",6552,5426
"6095","6095",5405,4965
"6097","6097",12315,12137
"6099","6099",15169,14209
"6100","6100",12931,12907
"6101","6101",12821,12085
"6102","6102",9306,9066
"6103","6103",9180,9502
"6104","6104",5970,5514
"6105","6105",8747,8768
"6106","6106",11029,9846
"6109","6109",8570,7853
"6110","6110",9708,10896
"6111","6111",13881,13147
